teacher,series,epoch,loss
april,train,0.017881090746535537,1.023758602142334
april,train,0.035762181493071074,0.9899030685424804
april,train,0.05364327223960662,0.9760019302368164
april,train,0.07152436298614215,0.9630131721496582
april,train,0.08940545373267769,1.0499798774719238
april,train,0.10728654447921324,0.9702704429626465
april,train,0.12516763522574878,0.9406215667724609
april,train,0.1430487259722843,0.986752700805664
april,train,0.16092981671881984,1.0400581359863281
april,train,0.17881090746535538,1.0749481201171875
april,train,0.19669199821189093,1.0423779487609863
april,train,0.21457308895842647,0.9762154579162597
april,train,0.23245417970496202,1.0100046157836915
april,train,0.25033527045149756,1.0301039695739747
april,train,0.2682163611980331,1.070941162109375
april,train,0.2860974519445686,0.9913265228271484
april,train,0.30397854269110414,0.9358762741088867
april,train,0.3218596334376397,1.0618102073669433
april,train,0.3397407241841752,1.0314552307128906
april,train,0.35762181493071077,1.0659128189086915
april,train,0.3755029056772463,1.0515547752380372
april,train,0.39338399642378186,0.9476694107055664
april,train,0.4112650871703174,0.9963424682617188
april,train,0.42914617791685294,1.0130382537841798
april,train,0.4470272686633885,1.0776826858520507
april,train,0.46490835940992403,0.9908702850341797
april,train,0.4827894501564595,0.9700156211853027
april,train,0.5006705409029951,1.0402708053588867
april,train,0.5185516316495307,1.0566396713256836
april,train,0.5364327223960662,1.037325954437256
april,train,0.5543138131426018,0.9947747230529785
april,train,0.5721949038891372,0.9217955589294433
april,train,0.5900759946356727,1.0555828094482422
april,train,0.6079570853822083,1.0555691719055176
april,train,0.6258381761287438,1.0355852127075196
april,train,0.6437192668752794,0.9986669540405273
april,train,0.6616003576218149,0.9364893913269043
april,train,0.6794814483683504,1.0007118225097655
april,train,0.697362539114886,1.0460803985595704
april,train,0.7152436298614215,1.0421189308166503
april,train,0.7331247206079571,1.0086078643798828
april,train,0.7510058113544926,0.9499721527099609
april,train,0.7688869021010282,1.0134244918823243
april,train,0.7867679928475637,1.0448437690734864
april,train,0.8046490835940993,1.054220199584961
april,train,0.8225301743406348,0.9851445198059082
april,train,0.8404112650871703,0.947447395324707
april,train,0.8582923558337059,1.0328969955444336
april,train,0.8761734465802414,1.034294891357422
april,train,0.894054537326777,1.060750389099121
april,train,0.9119356280733125,0.9602849960327149
april,train,0.9298167188198481,0.9340670585632325
april,train,0.9476978095663835,1.0346663475036622
april,train,0.965578900312919,0.9680571556091309
april,train,0.9834599910594546,1.0786558151245118
april,train,1.0,0.9912667274475098
april,train,1.0178810907465354,0.8046638488769531
april,train,1.035762181493071,0.7993325233459473
april,train,1.0536432722396065,0.7854239463806152
april,train,1.0715243629861422,0.7791788101196289
april,train,1.0894054537326776,0.8103838920593261
april,train,1.1072865444792133,0.8351408004760742
april,train,1.1251676352257487,0.765201473236084
april,train,1.1430487259722844,0.7746692657470703
april,train,1.1609298167188198,0.7526127815246582
